lsoa11,imd,CNI_Score,anti_social_behaviour,burglary,criminal_damage_and_arson,robbery,violence_and_sexual_offences,prop_ibesa,samhi_index,prop_white,prop_u16,prop_o75,gpperpop,gpp_dist.x,ed_dist,green_pas,pm10_mean,prop_1less,cohab_child,lone_parent,natn_dec,natn_qunt,natn_terc
E01007171,7.808,68.31859,13,2,3,0,7,1.08813928182807,1.73673919813753,0.990328820116054,0.185041908446164,0.0986460348162476,0.000582822036324942,0.630344827586207,13.4958620689655,0.82737708133,10.3334322838595,0.0129659643435981,3.4,8.3,9,5,3
E01007172,6.971,68.31859,4,2,1,0,8,1.16129032258065,1.73384637053389,0.987482614742698,0.162726008344924,0.0994436717663421,0.000578054109976395,1.39972972972973,11.9472972972973,0.7574494412,10.3838489146666,0.00657894736842105,2.5,6.7,9,5,3
E01007173,20.916,101.58982,11,1,9,0,46,2.23964165733483,3.32324086449858,0.974226804123711,0.179768041237113,0.0850515463917526,0.000555358814342432,1.3208,5.8828,0.39035183357,10.4813176771236,0.0186440677966102,4.2,12.2,5,3,2
E01007174,28.04,101.58982,39,7,10,1,49,3.21987120515179,3.38096964370651,0.975672215108835,0.197823303457106,0.0761843790012804,0.000556820334221322,1.13161290322581,5.63483870967742,0.37622216698,10.6708572177085,0.0294117647058824,6.7,15.6,3,2,1
E01007175,57.085,128.84309,44,2,15,0,66,8.57632933104631,4.0040123806171,0.963705308775731,0.194474539544962,0.0877573131094258,0.00057896129088445,0.957142857142857,6.40689655172414,0.33913752783,10.552295621688,0.033175355450237,5.5,18,1,1,1
E01007176,45.511,101.58982,38,2,16,0,70,4.96108949416342,3.79140652725265,0.966501240694789,0.186724565756824,0.086848635235732,0.000575500304772611,0.8890625,7.0596875,0.30621378261,10.5347017949153,0.0284167794316644,5.4,14.2,1,1,1
E01007177,31.78,101.58982,20,5,3,0,41,4.35267857142857,3.32436082925083,0.962176509621765,0.170537491705375,0.114797611147976,0.000529182090217055,1.68242424242424,5.23666666666667,0.70979679167,10.5229402933691,0.0292397660818713,3.8,17,3,2,1
E01007178,36.814,101.58982,34,2,17,3,71,5.2,3.5493867687536,0.958226221079691,0.165809768637532,0.1073264781491,0.000557795023381646,1.34451612903226,7.10193548387097,0.35187804838,10.5124155599234,0.0182841068917018,3.4,11.4,2,1,1
E01007179,55.464,106.79209,46,9,24,1,91,7.30932203389831,4.06496884747232,0.969814241486068,0.201238390092879,0.0472136222910217,0.000573440793053045,0.394642857142857,5.31642857142857,0.29423014377,10.7138735841443,0.0310457516339869,4.1,20.6,1,1,1
E01007180,38.455,84.57204,20,6,14,0,30,6.62650602409639,3.66244666110363,0.966494845360825,0.159149484536082,0.0792525773195876,0.000559564469691497,0.741034482758621,5.08965517241379,0.33705800837,10.6696919931223,0.0291970802919708,2.6,9.9,2,1,1
E01007181,33.258,84.57204,42,6,10,1,55,4.9740932642487,3.23742284054114,0.965170797052914,0.206965840589417,0.0703281982585399,0.000509653056712335,1.31354838709677,4.73096774193548,0.33710186178,10.4804782867432,0.03125,5.2,15,2,1,1
E01007182,7.911,98.57038,48,5,15,1,20,1.03225806451613,0.991117673305269,0.984888304862024,0.134034165571616,0.180026281208936,0.00051378197318387,0.579677419354839,6.23031746031746,0.38361373735,9.71837689012251,0.0108695652173913,1.5,5.3,9,5,3
E01007183,14.405,102.11311,5,2,3,0,15,1.64609053497942,1.04357786217716,0.97431906614786,0.176653696498055,0.0856031128404669,0.000521304397651983,2.27463414634146,4.08487179487179,0.2339027703,9.89164996147156,0.0094876660341556,3,7,6,3,2
E01007184,8.317,98.57038,11,3,5,0,12,1.86335403726708,1.13449729305352,0.982107355864811,0.176938369781312,0.13585155732273,0.000516596257750606,0.863333333333333,5.26916666666667,0.09987213497,9.67508124816518,0.014018691588785,3.6,8.9,9,5,3
E01007185,14.374,98.57038,18,5,15,0,31,1.25260960334029,1.01450118907323,0.968005018820577,0.216436637390213,0.0715181932245922,0.000513410645643869,0.788717948717949,5.64,0.09279110128,9.64020135704611,0.0185979971387697,2.9,13.9,6,3,2
E01007186,4.38,96.62951,7,2,1,0,12,0.649350649350649,1.00234998007513,0.964150943396226,0.189308176100629,0.125786163522013,0.000517077616357974,2.44725,5.89475,0.05311010554,9.97944902861042,0.00606060606060606,1.4,7.6,10,5,3
E01007187,4.707,96.62951,22,1,3,1,11,1.12359550561798,0.898691182966394,0.985655737704918,0.115437158469945,0.168715846994536,0.000512934916918518,1.6765,7.2545,0.44105812124,9.47242132822672,0.00459418070444104,1.1,4.6,10,5,3
E01007188,3.847,96.62951,12,5,7,0,16,0,0.835234086721584,0.963112005365527,0.180415828303152,0.123407109322602,0.000517163584282362,1.72928571428571,5.89166666666667,0.08537635609,9.91563357743952,0.00324675324675325,1.8,4.9,10,5,3
E01007189,4.441,96.62951,14,5,3,1,19,0,0.916012193476369,0.978934324659232,0.140644361833953,0.184014869888476,0.000520349929686234,1.25983606557377,6.54950819672131,0.37366457522,9.82489301706222,0.00139470013947001,1,4.7,10,5,3
E01007190,2.97,96.62951,14,1,7,1,15,0.968188105117566,0.863113586145491,0.973737373737374,0.173063973063973,0.144107744107744,0.000517726130714523,1.4805,7.56245901639344,0.9016653687,9.51570081710815,0.0046801872074883,1.1,5.1,10,5,3
E01007191,5.652,96.62951,14,5,1,1,5,1.47710487444609,1.01075760733104,0.967065868263473,0.166916167664671,0.131736526946108,0.000522975221275928,2.2478,7.4334,0.56819935445,9.58103036880493,0.00374531835205993,1.1,4.5,10,5,3
E01007192,15.557,98.57038,15,1,4,0,19,3.80517503805175,1.26893120676556,0.972434915773354,0.14854517611026,0.167687595712098,0.000517557956415524,1.48774193548387,5.86516129032258,0.12812321842,9.71895426745433,0.00654664484451719,1.1,6.5,6,3,2
E01007193,11.783,84.298,70,7,15,0,40,1.82038834951456,1.17554473433549,0.965827338129496,0.146282973621103,0.177458033573142,0.000588381554986354,2.26129032258065,8.83674603174603,1.19733224909,9.36407923531423,0.0202702702702703,1.8,7.4,7,4,3
E01007194,17.113,84.298,91,2,18,0,23,3.90189520624303,1.35683069524464,0.959197324414716,0.157190635451505,0.134448160535117,0.00057986468422807,2.07916666666667,8.48388888888889,1.2714239052,9.49653771297367,0.0269461077844311,2.5,10.9,6,3,2
E01007195,7.019,107.29501,17,5,4,1,11,1.24153498871332,1.26107981052341,0.988916256157635,0.176724137931034,0.0979064039408867,0.000553794332417212,0.751132075471698,6.22433962264151,0.08319724976,9.64531183242798,0.0170015455950541,2.9,11.7,9,5,3
E01007196,15.681,90.98485,37,6,10,0,20,2.17129071170084,1.12115101343456,0.965986394557823,0.163883735312307,0.220779220779221,0.000620752023621072,0.634814814814815,8.22740740740741,1.61031571913,9.1399097442627,0.0120160213618158,3.3,7.9,6,3,2
E01007197,10.019,90.98485,16,1,5,0,22,0.786516853932584,0.873410263907619,0.975191966922623,0.213821618428825,0.106320141760189,0.000623262712076896,0.778727272727273,7.71345454545455,1.19167552855,9.42301086879932,0.0120845921450151,3.6,7.6,8,4,3
E01007198,12.651,90.98485,143,6,21,1,48,1.53698366954851,0.72675472122558,0.964180857310628,0.172636523781562,0.155607751027598,0.000602091396153106,0.430357142857143,8.23410714285714,1.29952770339,9.30796042943869,0.0143540669856459,3,9.6,7,4,2
E01007199,5.71,107.29501,25,4,2,0,14,1.06382978723404,1.09758518142012,0.994182288299935,0.175177763413058,0.107304460245637,0.000551552290402381,0.624897959183674,7.01040816326531,0.04385056608,9.63560763208483,0.0116279069767442,2.2,4.5,10,5,3
E01007200,4.642,84.298,14,2,2,0,3,1.44927536231884,1.11496498254298,0.983833718244804,0.177251732101617,0.124133949191686,0.000556115978717421,0.716875,7.12041666666667,0.12774354132,9.58177828059458,0.00610687022900763,2,5.3,10,5,3
E01007201,14.673,84.298,65,5,8,1,22,2.19298245614035,1.30651932024973,0.98013698630137,0.184931506849315,0.0828767123287671,0.000574502912758529,1.51538461538462,7.92205128205128,0.61815174746,9.32133575593888,0.015625,3.1,10.5,6,3,2
E01007202,25.633,84.298,75,5,12,1,38,6.20767494356659,1.38444215915171,0.97469269703543,0.172089660159074,0.099060014461316,0.000574448143834025,1.95826086956522,8.36239130434783,1.04622298241,9.58302113093598,0.0208667736757624,3.9,15.9,4,2,1
E01007203,12.143,94.91708,33,6,9,0,33,2.19530658591976,2.9058871800881,0.974777448071217,0.175074183976261,0.04648862512364,0.000463650541753706,0.735476190476191,8.74428571428571,0.46580176291,9.85261631011963,0.0186046511627907,4.4,9.4,7,4,3
E01007204,67.045,109.52385,64,4,21,1,104,8.55769230769231,4.71473918289222,0.973429951690821,0.304951690821256,0.0422705314009662,0.000587051192669838,0.4328,10.7132,1.03264836075,10.2278389448218,0.0635155096011817,6.1,33.7,1,1,1
E01007205,42.617,94.91708,59,3,17,1,53,3.57873210633947,3.78039438602109,0.985074626865672,0.217391304347826,0.0837118754055808,0.0004867207043587,0.578888888888889,8.56777777777778,0.80622391765,9.99683091349991,0.0452342487883683,7.6,16.2,2,1,1
E01007206,25.557,109.52385,28,4,15,2,47,2.44100895036615,2.7403684214737,0.951820128479657,0.221092077087794,0.0487152034261242,0.00043527826126365,0.960714285714286,5.55666666666667,0.37211283328,10.2102342986215,0.0232876712328767,7,16.2,4,2,1
E01007207,66.329,109.52385,51,2,24,0,77,7.9589216944801,3.30471885138482,0.968171724648409,0.183567727609178,0.110288675055514,0.000397079577734919,0.731851851851852,4.75888888888889,0.17624010261,10.1005584688672,0.0408759124087591,3.5,19.4,1,1,1
E01007208,33.597,123.34623,74,5,11,0,63,5.12295081967213,2.82098510280636,0.986682107701216,0.188766647365374,0.0833815865663,0.000433335756917144,0.619024390243903,4.43804878048781,0.10429282269,10.1712713199655,0.0408719346049046,4.5,16.8,2,1,1
E01007209,54.03,109.52385,20,2,6,0,26,7.42778541953232,2.95632468652928,0.965970610982212,0.153132250580046,0.151585460170147,0.000429841839218101,1.06264705882353,4.24648648648649,0.04901312038,10.2059861367438,0.0262773722627737,2.6,9.5,1,1,1
E01007210,50.161,94.91708,70,8,21,1,88,5.6525353283458,3.96856754323314,0.971867007672634,0.211253196930946,0.0557544757033248,0.000593665639784588,0.83525,10.4055,1.42065271638,10.1788203397247,0.0345224395857307,4.3,19.8,1,1,1
E01007211,18.308,63.06371,22,5,4,0,14,1.98019801980198,2.26011326892183,0.979712595097211,0.160608622147084,0.0972104818258664,0.000601917787512292,0.812592592592593,8.74148148148148,0.65770080947,10.6331123985478,0.00796812749003984,2.8,8.4,5,3,2
E01007212,25.545,93.46313,9,2,7,0,26,2.14592274678112,2.76909112454305,0.97275204359673,0.169618528610354,0.0858310626702997,0.000549603994446338,0.504,8.12375,0.51876774231,10.6732840006841,0.0145631067961165,4.2,12.5,4,2,1
E01007213,21.711,93.46313,32,4,11,1,27,1.16686114352392,2.49102181499019,0.978106889890534,0.157759175788796,0.101738570508693,0.000561568319717555,0.808695652173913,8.235,0.72872489093,10.4871189374316,0.0216049382716049,3.9,11.7,4,2,2
E01007214,36.616,93.46313,65,8,17,3,75,4.41932168550874,3.2784103049613,0.966821499668215,0.167883211678832,0.110152621101526,0.000508652869897361,0.456585365853659,8.17756097560976,0.37852597615,10.6949079064272,0.0260492040520984,4.3,15.6,2,1,1
E01007215,63.141,93.70749,68,8,17,2,88,9.14512922465209,3.72390834798251,0.964285714285714,0.208646616541353,0.107769423558897,0.000513000993771667,0.49,9.45558139534884,0.21029170291,10.6727931814901,0.0306122448979592,5.2,15.2,1,1,1
E01007216,35.606,93.70749,39,9,26,1,42,3.53892821031345,3.12292764137165,0.975483870967742,0.22258064516129,0.0580645161290323,0.000502842669040767,0.4978125,8.871875,0.32420986079,10.6614856719971,0.037821482602118,7,20,2,1,1
E01007217,34.387,93.46313,95,9,23,4,120,4.81418918918919,3.00579028835696,0.968394437420986,0.178255372945638,0.0758533501896334,0.000546800126815007,0.31537037037037,8.68425925925926,0.34632255255,10.6727740166918,0.020253164556962,5.2,16.6,2,1,1
E01007218,43.512,127.5379,31,6,10,0,68,5.02049180327869,3.38394568757539,0.973860589812332,0.21514745308311,0.0375335120643432,0.000502049808232311,0.728,9.35857142857143,0.27169350175,10.6776214058168,0.018348623853211,5.5,19.1,2,1,1
E01007219,40.374,93.70749,52,7,12,0,67,5.73308270676692,3.27843059310771,0.974967907573813,0.209242618741977,0.0500641848523748,0.000482167886476995,0.76741935483871,8.99741935483871,0.32409821175,10.6777075613979,0.0143312101910828,4.9,16.1,2,1,1
E01007220,71.432,93.70749,46,9,24,1,79,8.14094775212637,4.00570170348102,0.945988880063543,0.241461477362987,0.0643367752184273,0.000486667367037405,0.3484375,9.0296875,0.2778546413,10.6861814346613,0.0383211678832117,5.5,21.4,1,1,1
E01007221,23.83,123.34623,14,5,8,0,29,3.33333333333333,2.547054372513,0.980298913043478,0.159646739130435,0.114130434782609,0.000495623203942977,0.348055555555556,4.60305555555556,0.15445359159,10.0882290592941,0.0122887864823349,3.4,13.1,4,2,2
E01007222,17.025,107.29501,19,1,2,1,19,1.71198388721047,2.31018648583431,0.975746268656716,0.178482587064677,0.0708955223880597,0.000465310476579176,1.20073170731707,4.97756097560976,0.11094343173,9.76907632783867,0.016973125884017,3,13.2,6,3,2
E01007223,19.979,107.29501,43,2,5,0,29,2.37623762376238,2.33158940268127,0.965566714490674,0.217360114777618,0.0143472022955524,0.000470659684504479,1.70071428571429,5.54068965517241,0.15965829887,9.5814528465271,0.0161870503597122,6.8,10.6,5,3,2
E01007224,12.528,123.68306,27,1,2,0,28,0.955794504181601,2.20971230194129,0.979674796747967,0.170731707317073,0.0724932249322493,0.000493549090300999,1.1503125,4.3184375,0.06494474961,9.92085891844369,0.0114754098360656,3.6,10.7,7,4,2
E01007225,17.036,123.34623,33,3,8,1,41,1.1743450767841,2.38746937944624,0.978381374722838,0.153547671840355,0.113636363636364,0.000451944435648153,0.819545454545455,3.83818181818182,0.10041600188,10.1364964622806,0.00907911802853437,3.1,9.6,6,3,2
E01007226,17.949,123.68306,14,4,5,0,27,1.05757931844888,2.34898284989909,0.985616010006254,0.131957473420888,0.113821138211382,0.000499569951644659,0.55,3.92714285714286,0.10343954171,10.1017272878765,0.00938337801608579,3.1,9.9,5,3,2
E01007227,52.67,123.34623,40,4,14,0,59,5.22803114571746,2.84068798399428,0.984737889847379,0.202388852023889,0.112806901128069,0.000388874794632465,0.507380952380952,4.57292682926829,0.204113396,10.0654712354898,0.0387596899224806,4.7,16.9,1,1,1
E01007228,51.602,123.34623,51,7,5,1,33,7.64411027568922,2.95273419093354,0.974267333809864,0.157969978556112,0.123659756969264,0.000422888888935648,1.17235294117647,5.25117647058824,0.17958019045,9.9502886836929,0.0240793201133144,4.4,11.3,1,1,1
E01007229,24.08,137.76938,35,3,9,1,30,2.98380221653879,2.97030681721755,0.965765765765766,0.217417417417417,0.0438438438438438,0.000601357210874516,0.265555555555556,10.242972972973,0.22420618659,10.4514034139038,0.0200286123032904,5.3,16.6,4,2,2
E01007230,32.245,137.76938,47,1,7,2,42,4.78654592496766,3.02293962588418,0.972558514931396,0.171105730427764,0.069410815173527,0.000600719936654025,0.684642857142857,10.5132142857143,0.11363540378,10.3617816701206,0.0212014134275618,2.3,14.3,3,2,1
E01007231,26.101,137.76938,18,3,4,1,14,2.81407035175879,3.08492011556608,0.975285171102662,0.157160963244613,0.0817490494296578,0.000606331904390797,0.621463414634146,10.609756097561,0.15448469015,10.3150409080835,0.0288461538461538,2.7,10.4,4,2,1
E01007232,38.563,127.5379,20,1,12,0,55,8.42754367934224,3.62623353127848,0.960578186596583,0.164257555847569,0.109067017082786,0.000512119922334239,0.735161290322581,9.87354838709677,0.1147073861,10.5150436609659,0.0161550888529887,3.6,12.4,2,1,1
E01007233,30.578,127.5379,15,8,10,1,53,3.03300624442462,3.11818807729669,0.971320346320346,0.226731601731602,0.0887445887445888,0.000528546707709532,0.324130434782609,9.8245652173913,0.1401977337,10.4556121826172,0.0287581699346405,6.8,15.2,3,2,1
E01007234,32.631,127.5379,22,2,14,1,31,4.91474423269809,3.39192376684977,0.943563728598605,0.185161699429296,0.0570703868103995,0.000512710376013705,0.70974358974359,10.14,0.13130175785,10.4891572768894,0.0237762237762238,3.8,13.6,3,2,1
E01007235,23.349,63.06371,26,0,13,0,33,2.60586319218241,2.95595475620902,0.989508196721312,0.205901639344262,0.0786885245901639,0.000537795564301442,0.545,9.46361111111111,0.28649150225,10.5153137028359,0.014827018121911,5.4,13.2,4,2,2
E01007236,30.595,127.5379,18,6,8,0,12,5.70071258907363,3.27654044505287,0.977175463623395,0.196148359486448,0.10413694721826,0.000543559515964584,0.553076923076923,9.47038461538462,0.20781790009,10.5175481614106,0.0168634064080944,5.7,13.2,3,2,1
E01007237,31.687,137.76938,65,3,4,3,49,6.84931506849315,3.08130347216061,0.968337730870712,0.12401055408971,0.170844327176781,0.000597818913566278,1.14789473684211,11.2244736842105,0.23778829737,10.2387519984651,0.0196304849884527,2.7,8.5,3,2,1
E01007238,50.408,137.76938,127,6,33,5,79,8.00405268490375,3.32564568219587,0.967075532601678,0.146546158812137,0.0871530019367334,0.000599821859155317,0.95,10.922,0.11642809015,10.2262210845947,0.0320733104238259,2.2,13.2,1,1,1
E01007239,45.531,84.57204,80,19,32,2,159,7.85046728971963,3.40377682448402,0.964082098061574,0.22405929304447,0.0632839224629418,0.00060894218415105,0.3865,5.3775,0.51854038364,10.5286531448364,0.0243277848911652,4.7,17.5,1,1,1
E01007240,29.995,88.26237,20,6,7,0,33,5.88768115942029,3.18262138364591,0.968987341772152,0.113291139240506,0.113291139240506,0.000544248896067576,1.09973684210526,5.99868421052632,0.76684497319,10.556049884683,0.0267131242740999,1.9,7.7,3,2,1
E01007241,12.846,88.26237,21,6,3,1,11,1.52777777777778,2.69938970932992,0.942934782608696,0.110054347826087,0.213994565217391,0.000474548813427273,1.278,5.20548979591837,0.39334605077,10.4488939459189,0.0170697012802276,1.1,5.7,7,4,2
E01007242,13.438,88.26237,18,4,5,2,22,2.39912758996728,2.72783179872065,0.963297232250301,0.121540312876053,0.130565583634176,0.000534964477105183,1.006875,5.09578125,0.26491313637,10.5637300450986,0.00578703703703704,2,6.8,7,4,2
E01007243,19.842,84.57204,43,3,10,0,42,3.16742081447964,2.72284632634557,0.983790523690773,0.134663341645885,0.10286783042394,0.000519692946802148,1.14148148148148,4.69666666666667,0.16384567899,10.6597499742368,0.00364077669902913,2.5,8.5,5,3,2
E01007244,37.297,84.57204,92,11,26,0,122,3.63382250174703,3.29599778714057,0.960519980741454,0.242176215695715,0.0327395281656235,0.000573816463489592,0.717878787878788,4.96575757575758,0.24648003006,10.5097063604027,0.036144578313253,6.5,18.9,2,1,1
E01007245,12.489,84.64161,77,4,10,1,28,0.738916256157635,2.5422304930066,0.974009096816114,0.159844054580897,0.096816114359974,0.000472157802964391,0.646333333333333,3.46633333333333,0.17260018346,10.4818039028079,0.0172143974960876,3.4,10.6,7,4,2
E01007246,15.095,84.64161,12,2,3,1,11,1.56438026474128,2.60121838952074,0.95492594977463,0.173857050869285,0.0495814552479073,0.000470120877204464,0.389090909090909,3.82695454545455,0.2601243894,10.411165323761,0.0185810810810811,5.2,10,6,3,2
E01007247,14.249,84.64161,24,3,2,0,24,1.03675777568332,2.5777278875258,0.966400911161731,0.205580865603645,0.0495444191343964,0.000481704012556365,0.401304347826087,3.35,0.06105271244,10.3589219609316,0.0121580547112462,5.5,10.2,6,3,2
E01007248,15.714,67.80923,19,5,3,0,17,3.02083333333333,2.48910489008804,0.952442996742671,0.183061889250814,0.0827361563517915,0.00041471890080949,1.29527777777778,4.32027777777778,0.60223859981,10.544182470144,0.0190641247833622,3.1,6.4,6,3,2
E01007249,40.721,114.10618,25,3,19,0,60,4.09556313993174,3.34271415563069,0.95360824742268,0.236377025036819,0.0795287187039764,0.000690310573292897,0.5884,1.4076,1.50203060133,10.3415404737652,0.0472972972972973,5.6,19.9,2,1,1
E01007250,10.476,67.80923,20,6,5,0,27,1.09289617486339,2.50148015185521,0.983745583038869,0.171731448763251,0.0855123674911661,0.000401970369037607,0.567931034482759,3.37103448275862,0.56213655367,10.3563594003984,0.0161001788908766,3,8.6,8,4,3
E01007251,17.29,114.10618,52,1,17,2,103,2.36220472440945,3.09388672342138,0.934987168520103,0.133447390932421,0.108639863130881,0.000682517996448924,0.572647058823529,0.813235294117647,1.64008845127,10.2554873081909,0.033210332103321,3.1,7.9,6,3,2
E01007252,20.204,84.64161,36,5,15,0,28,1.35635018495684,2.61108234167151,0.981912144702842,0.177002583979328,0.0781653746770026,0.00044459084841936,1.3074358974359,3.02358974358974,0.44955214376,10.3635503044361,0.0259541984732824,3.1,10.1,5,3,2
E01007253,64.651,67.80923,33,3,3,0,33,6.66666666666667,2.8563114981922,0.960051546391753,0.17139175257732,0.121134020618557,0.000357492858236347,0.39969696969697,3.52060606060606,0.52358361065,10.3691118400939,0.0220082530949106,4.5,13.9,1,1,1
E01007254,2.982,67.80923,5,8,2,0,5,0.695322376738306,2.15474394597989,0.965223097112861,0.151574803149606,0.119422572178478,0.000360723126754789,1.01538461538462,4.34435897435897,0.60949401266,10.4184197041051,0.0115321252059308,2.5,8.7,10,5,3
E01007255,18.837,102.11311,70,0,4,2,15,2.32804232804233,1.54250480579618,0.984021304926764,0.162450066577896,0.11051930758988,0.00055065952671744,1.07952380952381,2.57886363636364,0.89147862999,10.0227363586426,0.0137404580152672,3.8,8.5,5,3,2
E01007256,11.268,102.11311,13,3,5,0,18,1.92554557124519,1.36194381994809,0.975964579380139,0.12966476913346,0.17583807716635,0.000535730914648188,1.24075,2.839,0.74352480546,10.0223593516026,0.00938337801608579,2.1,7.6,8,4,3
E01007257,56.151,114.10618,51,7,20,0,97,6.73635307781649,3.40176343421914,0.968437259430331,0.209391839876828,0.0808314087759815,0.000709677331700876,0.710645161290323,1.37032258064516,1.14383998131,10.2854111466374,0.036741214057508,4.2,18.8,1,1,1
E01007258,7.422,94.00117,11,4,1,0,31,0.664893617021277,0.978419950613173,0.972489683631362,0.165061898211829,0.0859697386519945,0.000591940074178388,2.54405405405405,5.43567567567568,0.17830392913,9.52972269058228,0.0144230769230769,2.2,10.3,9,5,3
E01007259,6.625,88.76248,2,2,5,0,9,0.735294117647059,1.14974322202049,0.973509933774834,0.154801324503311,0.109271523178808,0.000538796486677497,0.788947368421053,2.76947368421053,0.74511314859,9.90171706982844,0.00806451612903226,3,8.3,9,5,3
E01007260,9.85,94.00117,5,1,3,0,29,1.01694915254237,0.851283450801823,0.971812940422806,0.181294042280589,0.128122998078155,0.000608799847771906,1.53166666666667,6.355,0.26224188388,9.49846747510653,0.00777604976671851,3.1,8.2,8,4,3
E01007261,5.922,88.76248,23,1,3,0,15,1.62866449511401,1.11817766184841,0.987536656891496,0.129032258064516,0.155425219941349,0.000548149546816715,1.2895652173913,3.73434782608696,0.3814318244,9.50491905212402,0.0113821138211382,1,6.3,9,5,3
E01007262,4.956,94.00117,12,3,4,0,13,1.09223300970874,0.873841316077136,0.959973315543696,0.162108072048032,0.132755170113409,0.000609141015244802,2.03627450980392,5.95117647058824,0.16067234906,9.48962064516726,0.00313971742543171,1.9,6.3,10,5,3
E01007263,38.409,90.98485,23,4,10,0,32,4.60606060606061,1.35496428059676,0.984452296819788,0.163957597173145,0.106007067137809,0.000605342174539658,1.39125,6.8340625,0.70494163178,9.54757163596664,0.0318979266347687,2.1,14.2,2,1,1
E01007264,8.607,88.76248,15,2,7,0,11,1.08843537414966,1.02953503425677,0.955382436260623,0.13314447592068,0.127478753541077,0.000531851534797687,0.653111111111111,3.46844444444444,0.07786115036,9.865561509593,0.0076219512195122,3,8.1,9,5,3
E01007265,15.631,123.68306,6,0,11,0,11,1.49625935162095,1.2757309298181,0.983150183150183,0.210989010989011,0.0717948717948718,0.000540177318386342,1.08368421052632,2.79105263157895,0.12823518515,9.84202861785889,0.0225988700564972,3.6,13,6,3,2
E01007266,7.301,88.76248,33,2,7,0,10,0.92485549132948,1.28408457792884,0.974642392717815,0.183355006501951,0.131339401820546,0.000537534929738869,1.08111111111111,2.32851851851852,1.04841335243,9.95959968357157,0.00648298217179903,2.4,7.3,9,5,3
E01007267,12.793,88.76248,11,4,2,0,10,1.63170163170163,1.19550142200711,0.97455295735901,0.15818431911967,0.0832187070151307,0.000532896964812826,0.587,3.01366666666667,0.39160709496,9.99907275777547,0.0176848874598071,2.3,11.3,7,4,2
E01007268,10.587,88.76248,18,1,9,2,25,1.37614678899083,1.17733670828613,0.9832953682612,0.142748671222475,0.160212604403948,0.000532807221653095,0.665454545454546,3.36363636363636,0.12522075077,9.74180734698644,0.0154905335628227,2.1,6.9,8,4,3
E01007269,51.822,128.2483,51,11,23,2,96,5.60271646859083,3.54285590047356,0.958149779735683,0.237885462555066,0.0545154185022027,0.00051636965831258,1.16411764705882,7.9716,0.24606136202,10.7485151770416,0.0343558282208589,5.4,25.5,1,1,1
E01007270,58.012,128.2483,75,9,34,1,89,7.94941282746161,3.45222773301048,0.96388395500296,0.206631142687981,0.0378922439313203,0.000526527102028831,1.43341463414634,7.70317073170732,0.46005883303,10.7395704903667,0.032133676092545,4.9,22.4,1,1,1
E01007271,48.676,128.2483,18,3,11,0,52,6.01577909270217,3.53016710335416,0.960479041916168,0.227544910179641,0.0634730538922156,0.000529567140281442,0.683214285714286,7.74214285714286,0.33118926785,10.69664478302,0.036241610738255,6.4,19.7,1,1,1
E01007272,59.544,130.76903,32,6,25,0,44,5.2801724137931,3.52272856678879,0.974445191661063,0.236045729657028,0.0477471418964358,0.000499139324151639,1.16290322580645,8.524375,0.32453824146,10.753319337055,0.0330578512396694,5.5,21.2,1,1,1
E01007273,75.265,130.76903,85,15,50,1,131,8.10185185185185,3.84604932059126,0.967175572519084,0.223664122137405,0.0488549618320611,0.000467976936662045,2.24857142857143,8.27244897959184,0.13008970211,10.7653040666606,0.0389805097451274,5.4,24.4,1,1,1
E01007274,76.106,130.76903,78,15,54,3,134,11.1982082866741,4.01071784951337,0.978801169590643,0.266812865497076,0.0614035087719298,0.000480744621794045,1.6840350877193,8.5498275862069,0.09643320219,10.7713705069477,0.0402985074626866,5.4,26.7,1,1,1
E01007275,53.856,93.70749,79,10,27,5,94,4.51612903225806,3.51047752817182,0.966709346991037,0.220230473751601,0.0492957746478873,0.00048454481031526,0.780285714285714,8.38857142857143,0.334645458,10.7212992199795,0.0308823529411765,5.9,16.5,1,1,1
E01007276,35.165,93.46313,70,4,5,2,48,2.78086763070078,3.09042576250628,0.967096774193548,0.231612903225806,0.0625806451612903,0.000537049096012521,0.653928571428572,7.70714285714286,0.32248407405,10.6943626287418,0.0181818181818182,6,17.9,2,1,1
E01007277,58.458,130.76903,42,3,24,1,91,7.12788259958071,3.6021161216425,0.956134338588074,0.218642906100069,0.0726525017135024,0.000475187042619675,0.499454545454545,9.102,0.22722908799,10.7237962224257,0.0416666666666667,4.2,23.5,1,1,1
E01007278,70.127,130.76903,84,7,36,6,163,5.63674321503132,3.63476086073236,0.950542005420054,0.250677506775068,0.0481029810298103,0.000484618934441351,1.124,8.65764705882353,0.26840460642,10.7653131484985,0.0349544072948328,4.6,20.2,1,1,1
E01007279,9.076,102.11311,14,4,7,0,24,0.849256900212314,0.95483277511885,0.975595238095238,0.183928571428571,0.100595238095238,0.000519074457161336,2.00838709677419,4.17,0.08222826255,9.73536867857066,0.0179910044977511,5.2,13.3,8,4,3
E01007280,8.62,93.76788,27,1,1,0,8,0.941422594142259,1.24298085678308,0.987370838117107,0.178530424799082,0.105051664753157,0.000539296554464545,2.32472222222222,3.8975,0.94010887768,9.71461391448975,0.0242914979757085,2.4,9.7,8,4,3
