lsoa11,sex,year,an_pop,age_group,age_cat,age_group2,an_pop2
E01006762,1,2020,24,"",75,"",24
E01006762,1,2020,13,"",80,"",13
E01006762,1,2020,12,"",85,"",12
E01006763,1,2020,68,"[0,10)",0,"[0,15)",68
E01006763,1,2020,57,"[0,10)",5,"[0,15)",57
E01006763,1,2020,44,"[10,15)",10,"[0,15)",44
E01006763,1,2020,36,"[15,20)",15,"[15,25]",36
E01006763,1,2020,31,"[20,25]",20,"[15,25]",31
E01006763,1,2020,56,"[20,25]",25,"[15,25]",56
E01006763,1,2020,61,"",30,"",61
E01006763,1,2020,53,"",35,"",53
E01006763,1,2020,37,"",40,"",37
E01006763,1,2020,52,"",45,"",52
E01006763,1,2020,49,"",50,"",49
E01006763,1,2020,49,"",55,"",49
E01006763,1,2020,27,"",60,"",27
E01006763,1,2020,24,"",65,"",24
E01006763,1,2020,23,"",70,"",23
E01006763,1,2020,27,"",75,"",27
E01006763,1,2020,21,"",80,"",21
E01006763,1,2020,8,"",85,"",8
E01006764,1,2020,64,"[0,10)",0,"[0,15)",64
E01006764,1,2020,38,"[0,10)",5,"[0,15)",38
E01006764,1,2020,32,"[10,15)",10,"[0,15)",32
E01006764,1,2020,35,"[15,20)",15,"[15,25]",35
E01006764,1,2020,37,"[20,25]",20,"[15,25]",37
E01006764,1,2020,114,"[20,25]",25,"[15,25]",114
E01006764,1,2020,83,"",30,"",83
E01006764,1,2020,60,"",35,"",60
E01006764,1,2020,40,"",40,"",40
E01006764,1,2020,59,"",45,"",59
E01006764,1,2020,30,"",50,"",30
E01006764,1,2020,51,"",55,"",51
E01006764,1,2020,37,"",60,"",37
E01006764,1,2020,36,"",65,"",36
E01006764,1,2020,16,"",70,"",16
E01006764,1,2020,11,"",75,"",11
E01006764,1,2020,15,"",80,"",15
E01006764,1,2020,11,"",85,"",11
E01006765,1,2020,42,"[0,10)",0,"[0,15)",42
E01006765,1,2020,54,"[0,10)",5,"[0,15)",54
E01006765,1,2020,62,"[10,15)",10,"[0,15)",62
E01006765,1,2020,41,"[15,20)",15,"[15,25]",41
E01006765,1,2020,36,"[20,25]",20,"[15,25]",36
E01006765,1,2020,82,"[20,25]",25,"[15,25]",82
E01006765,1,2020,59,"",30,"",59
E01006765,1,2020,51,"",35,"",51
E01006765,1,2020,46,"",40,"",46
E01006765,1,2020,38,"",45,"",38
E01006765,1,2020,45,"",50,"",45
E01006765,1,2020,38,"",55,"",38
E01006765,1,2020,59,"",60,"",59
E01006765,1,2020,32,"",65,"",32
E01006765,1,2020,31,"",70,"",31
E01006765,1,2020,14,"",75,"",14
E01006765,1,2020,6,"",80,"",6
E01006765,1,2020,2,"",85,"",2
E01006766,1,2020,55,"[0,10)",0,"[0,15)",55
E01006766,1,2020,44,"[0,10)",5,"[0,15)",44
E01006766,1,2020,45,"[10,15)",10,"[0,15)",45
E01006766,1,2020,39,"[15,20)",15,"[15,25]",39
E01006766,1,2020,34,"[20,25]",20,"[15,25]",34
E01006766,1,2020,63,"[20,25]",25,"[15,25]",63
E01006766,1,2020,111,"",30,"",111
E01006766,1,2020,65,"",35,"",65
E01006766,1,2020,70,"",40,"",70
E01006766,1,2020,49,"",45,"",49
E01006766,1,2020,50,"",50,"",50
E01006766,1,2020,49,"",55,"",49
E01006766,1,2020,35,"",60,"",35
E01006766,1,2020,14,"",65,"",14
E01006766,1,2020,17,"",70,"",17
E01006766,1,2020,23,"",75,"",23
E01006766,1,2020,4,"",80,"",4
E01006766,1,2020,2,"",85,"",2
E01006767,1,2020,53,"[0,10)",0,"[0,15)",53
E01006767,1,2020,96,"[0,10)",5,"[0,15)",96
E01006767,1,2020,64,"[10,15)",10,"[0,15)",64
E01006767,1,2020,48,"[15,20)",15,"[15,25]",48
E01006767,1,2020,59,"[20,25]",20,"[15,25]",59
E01006767,1,2020,115,"[20,25]",25,"[15,25]",115
E01006767,1,2020,126,"",30,"",126
E01006767,1,2020,72,"",35,"",72
E01006767,1,2020,60,"",40,"",60
E01006767,1,2020,62,"",45,"",62
E01006767,1,2020,59,"",50,"",59
E01006767,1,2020,50,"",55,"",50
E01006767,1,2020,46,"",60,"",46
E01006767,1,2020,27,"",65,"",27
E01006767,1,2020,22,"",70,"",22
E01006767,1,2020,13,"",75,"",13
E01006767,1,2020,7,"",80,"",7
E01006767,1,2020,14,"",85,"",14
E01006768,1,2020,33,"[0,10)",0,"[0,15)",33
E01006768,1,2020,26,"[0,10)",5,"[0,15)",26
E01006768,1,2020,36,"[10,15)",10,"[0,15)",36
E01006768,1,2020,47,"[15,20)",15,"[15,25]",47
E01006768,1,2020,38,"[20,25]",20,"[15,25]",38
E01006768,1,2020,48,"[20,25]",25,"[15,25]",48
E01006768,1,2020,79,"",30,"",79
E01006768,1,2020,63,"",35,"",63
E01006768,1,2020,40,"",40,"",40
E01006768,1,2020,53,"",45,"",53
E01006768,1,2020,64,"",50,"",64
E01006768,1,2020,57,"",55,"",57
E01006768,1,2020,48,"",60,"",48
E01006768,1,2020,41,"",65,"",41
E01006768,1,2020,30,"",70,"",30
E01006768,1,2020,16,"",75,"",16
E01006768,1,2020,7,"",80,"",7
E01006768,1,2020,13,"",85,"",13
E01006769,1,2020,30,"[0,10)",0,"[0,15)",30
E01006769,1,2020,44,"[0,10)",5,"[0,15)",44
E01006769,1,2020,30,"[10,15)",10,"[0,15)",30
E01006769,1,2020,38,"[15,20)",15,"[15,25]",38
E01006769,1,2020,23,"[20,25]",20,"[15,25]",23
E01006769,1,2020,40,"[20,25]",25,"[15,25]",40
E01006769,1,2020,78,"",30,"",78
E01006769,1,2020,52,"",35,"",52
E01006769,1,2020,46,"",40,"",46
E01006769,1,2020,37,"",45,"",37
E01006769,1,2020,28,"",50,"",28
E01006769,1,2020,39,"",55,"",39
E01006769,1,2020,43,"",60,"",43
E01006769,1,2020,43,"",65,"",43
E01006769,1,2020,47,"",70,"",47
E01006769,1,2020,27,"",75,"",27
E01006769,1,2020,26,"",80,"",26
E01006769,1,2020,13,"",85,"",13
E01006770,1,2020,33,"[0,10)",0,"[0,15)",33
E01006770,1,2020,38,"[0,10)",5,"[0,15)",38
E01006770,1,2020,36,"[10,15)",10,"[0,15)",36
E01006770,1,2020,19,"[15,20)",15,"[15,25]",19
E01006770,1,2020,30,"[20,25]",20,"[15,25]",30
E01006770,1,2020,22,"[20,25]",25,"[15,25]",22
E01006770,1,2020,21,"",30,"",21
E01006770,1,2020,30,"",35,"",30
E01006770,1,2020,29,"",40,"",29
E01006770,1,2020,28,"",45,"",28
E01006770,1,2020,18,"",50,"",18
E01006770,1,2020,26,"",55,"",26
E01006770,1,2020,25,"",60,"",25
E01006770,1,2020,25,"",65,"",25
E01006770,1,2020,33,"",70,"",33
E01006770,1,2020,15,"",75,"",15
E01006770,1,2020,13,"",80,"",13
E01006770,1,2020,10,"",85,"",10
E01006771,1,2020,30,"[0,10)",0,"[0,15)",30
E01006771,1,2020,34,"[0,10)",5,"[0,15)",34
E01006771,1,2020,47,"[10,15)",10,"[0,15)",47
E01006771,1,2020,33,"[15,20)",15,"[15,25]",33
E01006771,1,2020,25,"[20,25]",20,"[15,25]",25
E01006771,1,2020,47,"[20,25]",25,"[15,25]",47
E01006771,1,2020,39,"",30,"",39
E01006771,1,2020,36,"",35,"",36
E01006771,1,2020,35,"",40,"",35
E01006771,1,2020,41,"",45,"",41
E01006771,1,2020,38,"",50,"",38
E01006771,1,2020,61,"",55,"",61
E01006771,1,2020,54,"",60,"",54
E01006771,1,2020,40,"",65,"",40
E01006771,1,2020,42,"",70,"",42
E01006771,1,2020,35,"",75,"",35
E01006771,1,2020,31,"",80,"",31
E01006771,1,2020,9,"",85,"",9
E01006772,1,2020,26,"[0,10)",0,"[0,15)",26
E01006772,1,2020,32,"[0,10)",5,"[0,15)",32
E01006772,1,2020,27,"[10,15)",10,"[0,15)",27
E01006772,1,2020,27,"[15,20)",15,"[15,25]",27
E01006772,1,2020,28,"[20,25]",20,"[15,25]",28
E01006772,1,2020,16,"[20,25]",25,"[15,25]",16
E01006772,1,2020,38,"",30,"",38
E01006772,1,2020,27,"",35,"",27
E01006772,1,2020,24,"",40,"",24
E01006772,1,2020,28,"",45,"",28
E01006772,1,2020,41,"",50,"",41
E01006772,1,2020,33,"",55,"",33
E01006772,1,2020,31,"",60,"",31
E01006772,1,2020,28,"",65,"",28
E01006772,1,2020,40,"",70,"",40
E01006772,1,2020,24,"",75,"",24
E01006772,1,2020,8,"",80,"",8
E01006772,1,2020,6,"",85,"",6
E01006773,1,2020,31,"[0,10)",0,"[0,15)",31
E01006773,1,2020,36,"[0,10)",5,"[0,15)",36
E01006773,1,2020,28,"[10,15)",10,"[0,15)",28
E01006773,1,2020,41,"[15,20)",15,"[15,25]",41
E01006773,1,2020,24,"[20,25]",20,"[15,25]",24
E01006773,1,2020,39,"[20,25]",25,"[15,25]",39
E01006773,1,2020,54,"",30,"",54
E01006773,1,2020,60,"",35,"",60
E01006773,1,2020,35,"",40,"",35
E01006773,1,2020,36,"",45,"",36
E01006773,1,2020,38,"",50,"",38
E01006773,1,2020,55,"",55,"",55
E01006773,1,2020,45,"",60,"",45
E01006773,1,2020,33,"",65,"",33
E01006773,1,2020,23,"",70,"",23
E01006773,1,2020,28,"",75,"",28
E01006773,1,2020,25,"",80,"",25
E01006773,1,2020,5,"",85,"",5
E01006774,1,2020,40,"[0,10)",0,"[0,15)",40
E01006774,1,2020,28,"[0,10)",5,"[0,15)",28
E01006774,1,2020,54,"[10,15)",10,"[0,15)",54
E01006774,1,2020,35,"[15,20)",15,"[15,25]",35
E01006774,1,2020,30,"[20,25]",20,"[15,25]",30
E01006774,1,2020,54,"[20,25]",25,"[15,25]",54
E01006774,1,2020,44,"",30,"",44
E01006774,1,2020,30,"",35,"",30
E01006774,1,2020,41,"",40,"",41
E01006774,1,2020,54,"",45,"",54
E01006774,1,2020,41,"",50,"",41
E01006774,1,2020,61,"",55,"",61
E01006774,1,2020,45,"",60,"",45
E01006774,1,2020,49,"",65,"",49
E01006774,1,2020,17,"",70,"",17
E01006774,1,2020,19,"",75,"",19
E01006774,1,2020,17,"",80,"",17
E01006774,1,2020,12,"",85,"",12
E01006775,1,2020,37,"[0,10)",0,"[0,15)",37
E01006775,1,2020,48,"[0,10)",5,"[0,15)",48
E01006775,1,2020,44,"[10,15)",10,"[0,15)",44
E01006775,1,2020,43,"[15,20)",15,"[15,25]",43
E01006775,1,2020,24,"[20,25]",20,"[15,25]",24
E01006775,1,2020,42,"[20,25]",25,"[15,25]",42
E01006775,1,2020,33,"",30,"",33
E01006775,1,2020,22,"",35,"",22
E01006775,1,2020,19,"",40,"",19
E01006775,1,2020,27,"",45,"",27
E01006775,1,2020,43,"",50,"",43
E01006775,1,2020,45,"",55,"",45
E01006775,1,2020,32,"",60,"",32
E01006775,1,2020,18,"",65,"",18
E01006775,1,2020,42,"",70,"",42
E01006775,1,2020,29,"",75,"",29
E01006775,1,2020,22,"",80,"",22
E01006775,1,2020,12,"",85,"",12
E01006776,1,2020,49,"[0,10)",0,"[0,15)",49
E01006776,1,2020,30,"[0,10)",5,"[0,15)",30
E01006776,1,2020,39,"[10,15)",10,"[0,15)",39
E01006776,1,2020,48,"[15,20)",15,"[15,25]",48
E01006776,1,2020,51,"[20,25]",20,"[15,25]",51
E01006776,1,2020,67,"[20,25]",25,"[15,25]",67
E01006776,1,2020,55,"",30,"",55
E01006776,1,2020,64,"",35,"",64
E01006776,1,2020,52,"",40,"",52
E01006776,1,2020,50,"",45,"",50
E01006776,1,2020,68,"",50,"",68
E01006776,1,2020,58,"",55,"",58
E01006776,1,2020,61,"",60,"",61
E01006776,1,2020,74,"",65,"",74
E01006776,1,2020,48,"",70,"",48
E01006776,1,2020,41,"",75,"",41
E01006776,1,2020,39,"",80,"",39
E01006776,1,2020,12,"",85,"",12
E01006778,1,2020,81,"[0,10)",0,"[0,15)",81
E01006778,1,2020,68,"[0,10)",5,"[0,15)",68
E01006778,1,2020,55,"[10,15)",10,"[0,15)",55
E01006778,1,2020,65,"[15,20)",15,"[15,25]",65
E01006778,1,2020,59,"[20,25]",20,"[15,25]",59
E01006778,1,2020,107,"[20,25]",25,"[15,25]",107
E01006778,1,2020,102,"",30,"",102
E01006778,1,2020,108,"",35,"",108
E01006778,1,2020,81,"",40,"",81
E01006778,1,2020,53,"",45,"",53
E01006778,1,2020,56,"",50,"",56
E01006778,1,2020,80,"",55,"",80
E01006778,1,2020,36,"",60,"",36
E01006778,1,2020,58,"",65,"",58
E01006778,1,2020,47,"",70,"",47
E01006778,1,2020,36,"",75,"",36
E01006778,1,2020,20,"",80,"",20
E01006778,1,2020,0,"",85,"",0
E01006779,1,2020,80,"[0,10)",0,"[0,15)",80
E01006779,1,2020,54,"[0,10)",5,"[0,15)",54
E01006779,1,2020,73,"[10,15)",10,"[0,15)",73
E01006779,1,2020,46,"[15,20)",15,"[15,25]",46
E01006779,1,2020,51,"[20,25]",20,"[15,25]",51
E01006779,1,2020,75,"[20,25]",25,"[15,25]",75
E01006779,1,2020,86,"",30,"",86
E01006779,1,2020,54,"",35,"",54
E01006779,1,2020,47,"",40,"",47
E01006779,1,2020,56,"",45,"",56
E01006779,1,2020,34,"",50,"",34
E01006779,1,2020,38,"",55,"",38
E01006779,1,2020,74,"",60,"",74
E01006779,1,2020,58,"",65,"",58
E01006779,1,2020,48,"",70,"",48
E01006779,1,2020,22,"",75,"",22
E01006779,1,2020,37,"",80,"",37
E01006779,1,2020,28,"",85,"",28
E01006780,1,2020,62,"[0,10)",0,"[0,15)",62
E01006780,1,2020,52,"[0,10)",5,"[0,15)",52
E01006780,1,2020,29,"[10,15)",10,"[0,15)",29
E01006780,1,2020,40,"[15,20)",15,"[15,25]",40
E01006780,1,2020,28,"[20,25]",20,"[15,25]",28
E01006780,1,2020,56,"[20,25]",25,"[15,25]",56
E01006780,1,2020,57,"",30,"",57
E01006780,1,2020,49,"",35,"",49
E01006780,1,2020,47,"",40,"",47
E01006780,1,2020,44,"",45,"",44
E01006780,1,2020,44,"",50,"",44
E01006780,1,2020,37,"",55,"",37
E01006780,1,2020,36,"",60,"",36
E01006780,1,2020,36,"",65,"",36
E01006780,1,2020,22,"",70,"",22
E01006780,1,2020,30,"",75,"",30
E01006780,1,2020,21,"",80,"",21
E01006780,1,2020,9,"",85,"",9
E01006781,1,2020,33,"[0,10)",0,"[0,15)",33
E01006781,1,2020,24,"[0,10)",5,"[0,15)",24
E01006781,1,2020,41,"[10,15)",10,"[0,15)",41
E01006781,1,2020,38,"[15,20)",15,"[15,25]",38
E01006781,1,2020,27,"[20,25]",20,"[15,25]",27
E01006781,1,2020,55,"[20,25]",25,"[15,25]",55
E01006781,1,2020,39,"",30,"",39
E01006781,1,2020,29,"",35,"",29
E01006781,1,2020,51,"",40,"",51
E01006781,1,2020,33,"",45,"",33
E01006781,1,2020,45,"",50,"",45
E01006781,1,2020,67,"",55,"",67
E01006781,1,2020,59,"",60,"",59
E01006781,1,2020,39,"",65,"",39
E01006781,1,2020,33,"",70,"",33
E01006781,1,2020,28,"",75,"",28
E01006781,1,2020,10,"",80,"",10
E01006781,1,2020,10,"",85,"",10
E01006782,1,2020,56,"[0,10)",0,"[0,15)",56
E01006782,1,2020,53,"[0,10)",5,"[0,15)",53
E01006782,1,2020,54,"[10,15)",10,"[0,15)",54
E01006782,1,2020,44,"[15,20)",15,"[15,25]",44
E01006782,1,2020,31,"[20,25]",20,"[15,25]",31
E01006782,1,2020,56,"[20,25]",25,"[15,25]",56
E01006782,1,2020,72,"",30,"",72
E01006782,1,2020,72,"",35,"",72
E01006782,1,2020,60,"",40,"",60
E01006782,1,2020,43,"",45,"",43
E01006782,1,2020,33,"",50,"",33
E01006782,1,2020,66,"",55,"",66
E01006782,1,2020,41,"",60,"",41
E01006782,1,2020,41,"",65,"",41
E01006782,1,2020,53,"",70,"",53
E01006782,1,2020,13,"",75,"",13
E01006782,1,2020,21,"",80,"",21
E01006782,1,2020,6,"",85,"",6
E01006783,1,2020,41,"[0,10)",0,"[0,15)",41
E01006783,1,2020,47,"[0,10)",5,"[0,15)",47
E01006783,1,2020,46,"[10,15)",10,"[0,15)",46
E01006783,1,2020,41,"[15,20)",15,"[15,25]",41
E01006783,1,2020,37,"[20,25]",20,"[15,25]",37
E01006783,1,2020,49,"[20,25]",25,"[15,25]",49
E01006783,1,2020,43,"",30,"",43
E01006783,1,2020,50,"",35,"",50
E01006783,1,2020,39,"",40,"",39
E01006783,1,2020,36,"",45,"",36
E01006783,1,2020,55,"",50,"",55
E01006783,1,2020,56,"",55,"",56
E01006783,1,2020,41,"",60,"",41
E01006783,1,2020,35,"",65,"",35
E01006783,1,2020,22,"",70,"",22
E01006783,1,2020,14,"",75,"",14
E01006783,1,2020,18,"",80,"",18
E01006783,1,2020,7,"",85,"",7
E01006784,1,2020,28,"[0,10)",0,"[0,15)",28
E01006784,1,2020,37,"[0,10)",5,"[0,15)",37
E01006784,1,2020,43,"[10,15)",10,"[0,15)",43
E01006784,1,2020,36,"[15,20)",15,"[15,25]",36
E01006784,1,2020,29,"[20,25]",20,"[15,25]",29
E01006784,1,2020,48,"[20,25]",25,"[15,25]",48
E01006784,1,2020,59,"",30,"",59
E01006784,1,2020,53,"",35,"",53
E01006784,1,2020,44,"",40,"",44
E01006784,1,2020,56,"",45,"",56
E01006784,1,2020,27,"",50,"",27
E01006784,1,2020,42,"",55,"",42
E01006784,1,2020,34,"",60,"",34
E01006784,1,2020,38,"",65,"",38
E01006784,1,2020,32,"",70,"",32
E01006784,1,2020,14,"",75,"",14
E01006784,1,2020,3,"",80,"",3
E01006784,1,2020,8,"",85,"",8
E01006785,1,2020,77,"[0,10)",0,"[0,15)",77
E01006785,1,2020,83,"[0,10)",5,"[0,15)",83
E01006785,1,2020,54,"[10,15)",10,"[0,15)",54
E01006785,1,2020,33,"[15,20)",15,"[15,25]",33
E01006785,1,2020,46,"[20,25]",20,"[15,25]",46
E01006785,1,2020,84,"[20,25]",25,"[15,25]",84
E01006785,1,2020,85,"",30,"",85
E01006785,1,2020,65,"",35,"",65
E01006785,1,2020,55,"",40,"",55
E01006785,1,2020,42,"",45,"",42
E01006785,1,2020,58,"",50,"",58
E01006785,1,2020,60,"",55,"",60
E01006785,1,2020,53,"",60,"",53
E01006785,1,2020,46,"",65,"",46
E01006785,1,2020,27,"",70,"",27
E01006785,1,2020,25,"",75,"",25
E01006785,1,2020,17,"",80,"",17
E01006785,1,2020,8,"",85,"",8
E01006786,1,2020,32,"[0,10)",0,"[0,15)",32
E01006786,1,2020,54,"[0,10)",5,"[0,15)",54
E01006786,1,2020,43,"[10,15)",10,"[0,15)",43
E01006786,1,2020,50,"[15,20)",15,"[15,25]",50
E01006786,1,2020,55,"[20,25]",20,"[15,25]",55
E01006786,1,2020,86,"[20,25]",25,"[15,25]",86
E01006786,1,2020,56,"",30,"",56
E01006786,1,2020,81,"",35,"",81
E01006786,1,2020,77,"",40,"",77
E01006786,1,2020,50,"",45,"",50
E01006786,1,2020,89,"",50,"",89
E01006786,1,2020,73,"",55,"",73
E01006786,1,2020,59,"",60,"",59
E01006786,1,2020,40,"",65,"",40
E01006786,1,2020,29,"",70,"",29
E01006786,1,2020,28,"",75,"",28
E01006786,1,2020,17,"",80,"",17
E01006786,1,2020,13,"",85,"",13
E01006787,1,2020,51,"[0,10)",0,"[0,15)",51
E01006787,1,2020,41,"[0,10)",5,"[0,15)",41
E01006787,1,2020,50,"[10,15)",10,"[0,15)",50
E01006787,1,2020,65,"[15,20)",15,"[15,25]",65
E01006787,1,2020,108,"[20,25]",20,"[15,25]",108
E01006787,1,2020,204,"[20,25]",25,"[15,25]",204
E01006787,1,2020,200,"",30,"",200
E01006787,1,2020,160,"",35,"",160
E01006787,1,2020,136,"",40,"",136
E01006787,1,2020,81,"",45,"",81
E01006787,1,2020,75,"",50,"",75
E01006787,1,2020,66,"",55,"",66
E01006787,1,2020,76,"",60,"",76
E01006787,1,2020,42,"",65,"",42
E01006787,1,2020,17,"",70,"",17
E01006787,1,2020,25,"",75,"",25
E01006787,1,2020,12,"",80,"",12
E01006787,1,2020,2,"",85,"",2
E01006788,1,2020,58,"[0,10)",0,"[0,15)",58
E01006788,1,2020,49,"[0,10)",5,"[0,15)",49
E01006788,1,2020,76,"[10,15)",10,"[0,15)",76
E01006788,1,2020,52,"[15,20)",15,"[15,25]",52
E01006788,1,2020,57,"[20,25]",20,"[15,25]",57
E01006788,1,2020,67,"[20,25]",25,"[15,25]",67
E01006788,1,2020,73,"",30,"",73
E01006788,1,2020,52,"",35,"",52
E01006788,1,2020,48,"",40,"",48
E01006788,1,2020,41,"",45,"",41
E01006788,1,2020,57,"",50,"",57
E01006788,1,2020,61,"",55,"",61
E01006788,1,2020,31,"",60,"",31
E01006788,1,2020,29,"",65,"",29
E01006788,1,2020,24,"",70,"",24
E01006788,1,2020,21,"",75,"",21
E01006788,1,2020,10,"",80,"",10
E01006788,1,2020,16,"",85,"",16
E01006790,1,2020,92,"[0,10)",0,"[0,15)",92
E01006790,1,2020,61,"[0,10)",5,"[0,15)",61
E01006790,1,2020,59,"[10,15)",10,"[0,15)",59
E01006790,1,2020,43,"[15,20)",15,"[15,25]",43
E01006790,1,2020,46,"[20,25]",20,"[15,25]",46
E01006790,1,2020,82,"[20,25]",25,"[15,25]",82
E01006790,1,2020,68,"",30,"",68
E01006790,1,2020,71,"",35,"",71
E01006790,1,2020,59,"",40,"",59
E01006790,1,2020,62,"",45,"",62
E01006790,1,2020,56,"",50,"",56
E01006790,1,2020,49,"",55,"",49
E01006790,1,2020,28,"",60,"",28
E01006790,1,2020,37,"",65,"",37
E01006790,1,2020,36,"",70,"",36
E01006790,1,2020,23,"",75,"",23
E01006790,1,2020,8,"",80,"",8
E01006790,1,2020,5,"",85,"",5
E01006791,1,2020,61,"[0,10)",0,"[0,15)",61
E01006791,1,2020,63,"[0,10)",5,"[0,15)",63
E01006791,1,2020,47,"[10,15)",10,"[0,15)",47
E01006791,1,2020,42,"[15,20)",15,"[15,25]",42
E01006791,1,2020,37,"[20,25]",20,"[15,25]",37
E01006791,1,2020,74,"[20,25]",25,"[15,25]",74
E01006791,1,2020,57,"",30,"",57
E01006791,1,2020,83,"",35,"",83
E01006791,1,2020,67,"",40,"",67
E01006791,1,2020,63,"",45,"",63
E01006791,1,2020,50,"",50,"",50
E01006791,1,2020,45,"",55,"",45
E01006791,1,2020,42,"",60,"",42
E01006791,1,2020,49,"",65,"",49
E01006791,1,2020,59,"",70,"",59
E01006791,1,2020,30,"",75,"",30
E01006791,1,2020,13,"",80,"",13
E01006791,1,2020,7,"",85,"",7
E01006792,1,2020,24,"[0,10)",0,"[0,15)",24
E01006792,1,2020,40,"[0,10)",5,"[0,15)",40
E01006792,1,2020,34,"[10,15)",10,"[0,15)",34
E01006792,1,2020,41,"[15,20)",15,"[15,25]",41
E01006792,1,2020,32,"[20,25]",20,"[15,25]",32
E01006792,1,2020,15,"[20,25]",25,"[15,25]",15
E01006792,1,2020,22,"",30,"",22
E01006792,1,2020,36,"",35,"",36
E01006792,1,2020,33,"",40,"",33
E01006792,1,2020,59,"",45,"",59
E01006792,1,2020,54,"",50,"",54
E01006792,1,2020,46,"",55,"",46
E01006792,1,2020,58,"",60,"",58
E01006792,1,2020,38,"",65,"",38
E01006792,1,2020,44,"",70,"",44
E01006792,1,2020,26,"",75,"",26
E01006792,1,2020,24,"",80,"",24
E01006792,1,2020,26,"",85,"",26
E01006793,1,2020,39,"[0,10)",0,"[0,15)",39
E01006793,1,2020,52,"[0,10)",5,"[0,15)",52
E01006793,1,2020,34,"[10,15)",10,"[0,15)",34
E01006793,1,2020,32,"[15,20)",15,"[15,25]",32
E01006793,1,2020,18,"[20,25]",20,"[15,25]",18
E01006793,1,2020,40,"[20,25]",25,"[15,25]",40
E01006793,1,2020,58,"",30,"",58
E01006793,1,2020,40,"",35,"",40
E01006793,1,2020,46,"",40,"",46
E01006793,1,2020,50,"",45,"",50
E01006793,1,2020,33,"",50,"",33
E01006793,1,2020,33,"",55,"",33
E01006793,1,2020,55,"",60,"",55
E01006793,1,2020,32,"",65,"",32
E01006793,1,2020,60,"",70,"",60
E01006793,1,2020,30,"",75,"",30
E01006793,1,2020,13,"",80,"",13
E01006793,1,2020,23,"",85,"",23
E01006794,1,2020,36,"[0,10)",0,"[0,15)",36
E01006794,1,2020,50,"[0,10)",5,"[0,15)",50
E01006794,1,2020,60,"[10,15)",10,"[0,15)",60
E01006794,1,2020,30,"[15,20)",15,"[15,25]",30
E01006794,1,2020,26,"[20,25]",20,"[15,25]",26
E01006794,1,2020,31,"[20,25]",25,"[15,25]",31
E01006794,1,2020,58,"",30,"",58
E01006794,1,2020,40,"",35,"",40
E01006794,1,2020,42,"",40,"",42
E01006794,1,2020,43,"",45,"",43
E01006794,1,2020,69,"",50,"",69
E01006794,1,2020,53,"",55,"",53
E01006794,1,2020,56,"",60,"",56
E01006794,1,2020,57,"",65,"",57
E01006794,1,2020,48,"",70,"",48
E01006794,1,2020,42,"",75,"",42
E01006794,1,2020,24,"",80,"",24
E01006794,1,2020,16,"",85,"",16
E01006795,1,2020,40,"[0,10)",0,"[0,15)",40
E01006795,1,2020,38,"[0,10)",5,"[0,15)",38
E01006795,1,2020,30,"[10,15)",10,"[0,15)",30
E01006795,1,2020,29,"[15,20)",15,"[15,25]",29
E01006795,1,2020,13,"[20,25]",20,"[15,25]",13
E01006795,1,2020,32,"[20,25]",25,"[15,25]",32
E01006795,1,2020,46,"",30,"",46
E01006795,1,2020,59,"",35,"",59
E01006795,1,2020,37,"",40,"",37
E01006795,1,2020,41,"",45,"",41
E01006795,1,2020,42,"",50,"",42
E01006795,1,2020,66,"",55,"",66
E01006795,1,2020,42,"",60,"",42
E01006795,1,2020,48,"",65,"",48
E01006795,1,2020,55,"",70,"",55
E01006795,1,2020,32,"",75,"",32
E01006795,1,2020,18,"",80,"",18
E01006795,1,2020,17,"",85,"",17
E01006796,1,2020,41,"[0,10)",0,"[0,15)",41
E01006796,1,2020,52,"[0,10)",5,"[0,15)",52
E01006796,1,2020,55,"[10,15)",10,"[0,15)",55
E01006796,1,2020,45,"[15,20)",15,"[15,25]",45
E01006796,1,2020,34,"[20,25]",20,"[15,25]",34
E01006796,1,2020,28,"[20,25]",25,"[15,25]",28
E01006796,1,2020,42,"",30,"",42
E01006796,1,2020,37,"",35,"",37
E01006796,1,2020,62,"",40,"",62
E01006796,1,2020,65,"",45,"",65
E01006796,1,2020,56,"",50,"",56
E01006796,1,2020,51,"",55,"",51
E01006796,1,2020,68,"",60,"",68
E01006796,1,2020,41,"",65,"",41
E01006796,1,2020,60,"",70,"",60
E01006796,1,2020,41,"",75,"",41
E01006796,1,2020,37,"",80,"",37
E01006796,1,2020,28,"",85,"",28
E01006797,1,2020,44,"[0,10)",0,"[0,15)",44
E01006797,1,2020,42,"[0,10)",5,"[0,15)",42
E01006797,1,2020,41,"[10,15)",10,"[0,15)",41
E01006797,1,2020,27,"[15,20)",15,"[15,25]",27
E01006797,1,2020,30,"[20,25]",20,"[15,25]",30
E01006797,1,2020,60,"[20,25]",25,"[15,25]",60
E01006797,1,2020,61,"",30,"",61
E01006797,1,2020,52,"",35,"",52
E01006797,1,2020,57,"",40,"",57
E01006797,1,2020,27,"",45,"",27
E01006797,1,2020,47,"",50,"",47
E01006797,1,2020,63,"",55,"",63
E01006797,1,2020,41,"",60,"",41
E01006797,1,2020,32,"",65,"",32
E01006797,1,2020,28,"",70,"",28
E01006797,1,2020,5,"",75,"",5
E01006797,1,2020,14,"",80,"",14
E01006797,1,2020,12,"",85,"",12
E01006798,1,2020,42,"[0,10)",0,"[0,15)",42
